application_id,applicant_gender,applicant_age,annual_income_aud,income_consistency,occupation_class,employment_sector,residence_area,requested_amount_aud,existing_repayments_aud,expense_flag_a,expense_flag_b,dependants_count,credit_rating,prior_default_count,card_status,property_ref,property_age_years,property_category,property_area,has_co_applicant,property_value_aud,marketing_channel,branch_id,application_date,monthly_income_aud,risk_review_flag,enquiry_count_12m,sanctioned_amount_aud
LN-022378,male,18,4465.15,variable,commercial_partner,finance,outer_metro,106478.54,523.45,no,yes,2.0,,1,dormant,310,4465.15,cat_d,regional,1,173284.36,branch_walkin,BR146,10/06/2023,360.31,1,0,85182.82
LN-022379,female,42,2345.17,variable,commercial_partner,administration,outer_metro,85663.56,287.23,yes,yes,1.0,763.49,0,dormant,493,2345.17,cat_c,regional,0,,branch_walkin,BR113,07/10/2024,197.13,0,15,0.0
LN-022380,male,26,3916.18,variable,commercial_partner,transport,regional,107320.79,566.96,yes,no,2.0,656.73,0,none_held,710,,cat_a,regional,1,163470.98,broker,BR157,20/11/2024,320.82,1,7,69758.51
LN-022381,male,62,2193.48,variable,salaried,labouring,outer_metro,43234.13,252.62,no,yes,2.0,,0,none_held,994,2193.48,cat_b,inner_metro,1,48659.91,branch_walkin,BR071,30/04/2023,191.93,0,1,30263.89
LN-022382,male,30,4578.93,variable,salaried,,outer_metro,48022.83,132.26,yes,no,3.0,632.64,0,current,732,4578.93,cat_a,outer_metro,0,83741.15,referral,BR179,28/07/2023,394.71,1,5,0.0
LN-022386,male,31,,variable,salaried,technical,outer_metro,48918.56,231.32,no,yes,1.0,,1,unknown,273,,cat_d,regional,1,81644.45,online,BR052,30/07/2023,,1,12,34242.99
LN-022387,female,23,,variable,salaried,labouring,outer_metro,48711.54,401.9,no,yes,2.0,828.52,0,current,579,1033.57,cat_b,outer_metro,1,81159.49,broker,BR185,24/12/2024,,0,5,38969.23
LN-022388,male,27,4009.68,variable,salaried,labouring,regional,124334.8,742.3,yes,yes,4.0,639.82,1,dormant,562,4009.68,cat_c,outer_metro,1,208309.77,broker,BR082,08/01/2024,329.88,1,1,0.0
LN-022390,male,60,5476.57,variable,salaried,management,outer_metro,114665.48,1112.93,no,yes,1.0,756.98,0,none_held,656,,cat_b,regional,1,126957.65,branch_walkin,BR041,10/03/2024,,0,3,80265.84
LN-022391,female,36,,,commercial_partner,management,outer_metro,160578.82,487.18,no,yes,2.0,686.49,1,current,990,,cat_b,outer_metro,1,185128.08,online,BR179,17/04/2023,,1,0,112405.18
LN-022392,female,36,3524.54,variable,commercial_partner,security,outer_metro,280592.22,787.31,no,yes,3.0,750.4,0,none_held,22,3524.54,cat_a,regional,1,435417.24,online,BR004,13/01/2024,304.92,1,10,196414.56
LN-022393,male,45,9704.57,variable,public_sector,administration,inner_metro,279172.16,981.79,yes,no,2.0,802.75,0,current,771,9704.57,cat_c,regional,1,333802.53,branch_walkin,BR094,09/11/2024,818.9,1,16,223337.73
LN-022394,female,58,,variable,public_sector,,outer_metro,29592.34,159.08,no,yes,3.0,810.42,1,dormant,341,2873.11,cat_a,inner_metro,1,55798.99,online,BR138,10/10/2023,241.58,0,2,22194.25
LN-022395,male,64,6604.41,variable,salaried,management,outer_metro,114642.2,477.99,no,yes,1.0,834.1,0,dormant,331,6604.41,cat_b,inner_metro,1,126145.03,online,BR102,08/02/2023,584.77,0,2,80249.54
LN-022396,female,18,9260.94,variable,public_sector,management,regional,135785.5,634.65,no,yes,1.0,849.77,0,current,515,9260.94,cat_d,inner_metro,1,253846.38,broker,BR141,14/01/2024,782.75,1,8,95049.84
LN-022398,female,42,6164.43,variable,salaried,management,outer_metro,239797.07,,yes,no,2.0,758.21,0,current,404,6164.43,cat_b,inner_metro,1,272018.8,online,BR091,01/10/2024,531.51,1,5,179847.8
LN-022399,male,45,3059.79,variable,salaried,labouring,outer_metro,51458.03,467.73,no,yes,1.0,635.9,0,none_held,980,3059.79,cat_c,inner_metro,0,80406.92,broker,BR100,16/06/2024,246.29,1,1,0.0
LN-022400,male,59,4725.28,variable,salaried,,outer_metro,338540.91,1439.16,no,yes,2.0,737.23,0,dormant,459,4725.28,cat_a,outer_metro,0,494797.48,broker,BR098,14/01/2023,384.69,1,5,0.0
LN-022401,female,18,2399.42,variable,salaried,labouring,outer_metro,54436.12,298.33,no,no,2.0,773.24,0,current,4,2399.42,cat_c,outer_metro,1,,referral,BR199,25/05/2023,209.95,0,0,0.0
LN-022402,female,64,1746.51,steady,retiree,,outer_metro,171757.98,545.88,no,yes,2.0,841.47,0,current,777,,cat_a,outer_metro,1,260403.19,online,BR160,30/06/2024,147.69,0,0,0.0
LN-022403,female,57,6542.81,variable,public_sector,management,outer_metro,31010.28,261.35,yes,no,2.0,829.6,1,none_held,722,6542.81,cat_a,outer_metro,1,47269.16,broker,BR139,09/05/2023,538.58,0,3,24808.22
LN-022406,male,18,2849.81,variable,salaried,retail,regional,63026.18,445.72,no,no,1.0,641.99,0,current,555,2849.81,cat_b,inner_metro,1,104785.6,referral,BR065,17/12/2024,241.59,1,0,0.0
LN-022407,male,25,9643.43,variable,commercial_partner,management,inner_metro,282306.4,,yes,no,1.0,,1,current,506,9643.43,cat_d,inner_metro,1,431841.76,online,BR161,26/07/2024,778.0,1,12,197614.48
LN-022409,male,34,3327.26,variable,commercial_partner,transport,outer_metro,101013.19,532.21,yes,yes,4.0,739.44,0,none_held,317,3327.26,cat_a,regional,1,149278.42,broker,BR111,12/10/2023,268.93,1,1,0.0
LN-022410,female,45,4275.55,,public_sector,administration,outer_metro,269755.72,825.58,no,yes,,,0,none_held,805,,cat_a,inner_metro,1,443608.68,branch_walkin,BR052,16/08/2024,348.24,0,0,188829.0
LN-022412,male,18,5096.15,variable,salaried,labouring,inner_metro,115728.46,552.05,no,yes,2.0,763.01,0,none_held,210,5096.15,cat_d,regional,1,191849.76,broker,BR173,27/11/2023,409.57,0,6,0.0
LN-022414,female,32,3945.37,,commercial_partner,transport,inner_metro,193830.57,1245.18,yes,no,,648.77,1,current,113,3945.37,cat_c,inner_metro,0,228546.2,online,BR161,09/06/2023,315.07,1,2,0.0
LN-022415,female,49,5276.88,variable,commercial_partner,management,regional,176677.91,918.75,yes,yes,3.0,774.93,0,dormant,505,5276.88,cat_a,outer_metro,1,,referral,BR053,29/12/2024,427.44,0,3,123674.53
LN-022417,female,65,1896.35,steady,retiree,,outer_metro,93348.86,446.2,no,yes,2.0,800.03,0,dormant,362,1896.35,cat_d,regional,0,163628.96,branch_walkin,BR074,20/09/2023,155.2,0,8,70011.64
LN-022418,female,53,,variable,salaried,labouring,outer_metro,136655.41,724.89,no,no,4.0,699.1,0,current,897,1618.26,cat_a,outer_metro,1,178284.84,branch_walkin,BR118,29/01/2024,135.65,0,2,95658.79
LN-022419,female,31,1963.63,,commercial_partner,retail,regional,58498.55,298.64,no,yes,2.0,,0,dormant,113,1963.63,cat_c,inner_metro,1,69382.88,branch_walkin,BR139,13/05/2024,162.74,1,1,40948.98
LN-022420,female,18,2859.64,variable,commercial_partner,,outer_metro,139060.11,392.09,no,yes,,810.7,0,dormant,966,2859.64,cat_c,regional,1,188581.01,broker,BR148,21/12/2023,238.6,0,4,111248.09
LN-022421,male,30,3778.44,,salaried,labouring,outer_metro,77584.12,379.02,no,yes,2.0,,1,dormant,383,,cat_d,outer_metro,1,88098.37,referral,BR117,16/05/2023,333.99,0,2,50429.68
LN-022422,male,18,3674.34,variable,salaried,labouring,regional,126894.8,610.9,no,yes,4.0,663.94,0,dormant,955,3674.34,cat_d,outer_metro,1,221722.46,broker,BR171,28/03/2023,311.6,0,2,82481.62
LN-022423,male,18,1908.98,variable,commercial_partner,transport,outer_metro,43184.52,213.51,no,no,2.0,727.63,0,dormant,316,1908.98,cat_b,regional,1,48547.18,broker,BR156,19/07/2023,168.54,1,3,28069.94
LN-022427,female,22,3652.59,variable,commercial_partner,,outer_metro,45570.51,235.57,yes,yes,2.0,765.94,1,dormant,874,3652.59,cat_a,inner_metro,1,59900.51,broker,BR046,24/05/2023,303.02,0,7,0.0
LN-022429,male,23,,variable,salaried,retail,outer_metro,129895.6,566.31,no,no,1.0,764.69,0,current,711,,cat_c,inner_metro,1,174095.78,outbound_call,BR076,11/02/2023,,0,5,90926.92
LN-022430,female,65,3657.02,steady,retiree,,regional,51861.88,508.06,no,no,2.0,,0,current,827,3657.02,cat_c,inner_metro,1,63155.87,online,BR054,31/05/2023,320.16,0,2,38896.41
LN-022431,male,63,1416.3,steady,retiree,,regional,40967.91,,no,no,1.0,,0,current,844,1416.3,cat_d,regional,0,73882.78,broker,BR092,16/01/2023,116.34,0,3,32774.33
LN-022433,male,35,2499.19,variable,salaried,management,regional,74805.51,,no,yes,1.0,794.7,0,dormant,818,,cat_b,inner_metro,1,,online,BR196,16/02/2024,210.28,0,1,59844.42
LN-022435,male,18,7884.11,variable,salaried,management,outer_metro,201502.51,1027.63,yes,yes,4.0,,0,dormant,820,,cat_b,inner_metro,1,242824.78,broker,BR041,12/09/2024,609.0,0,2,141051.75
LN-022436,male,62,6756.0,steady,retiree,,outer_metro,233902.35,769.42,yes,yes,3.0,804.86,1,current,745,,cat_d,outer_metro,1,393949.84,broker,BR003,19/06/2024,567.22,1,6,0.0
LN-022437,male,64,9549.6,variable,salaried,labouring,inner_metro,63889.93,309.72,no,yes,2.0,644.13,1,dormant,634,9549.6,cat_b,regional,1,97545.11,online,BR119,29/12/2023,804.86,0,0,0.0
LN-022438,male,41,4761.18,variable,salaried,,inner_metro,178858.39,855.03,no,no,2.0,745.89,1,current,535,4761.18,cat_b,inner_metro,1,310080.54,referral,BR029,26/05/2024,390.94,0,1,125200.88
LN-022439,female,37,1640.86,variable,public_sector,administration,outer_metro,116198.18,851.65,yes,no,2.0,775.51,0,none_held,809,1640.86,cat_c,inner_metro,1,134678.09,broker,BR198,18/04/2023,136.03,0,0,87148.64
LN-022440,male,56,,variable,salaried,,outer_metro,68907.23,-999.0,yes,no,1.0,689.35,0,current,762,,cat_a,regional,1,99319.07,broker,BR110,26/05/2023,,0,14,48235.07
LN-022441,female,34,,variable,commercial_partner,administration,outer_metro,100077.04,,no,no,4.0,726.1,0,none_held,713,,cat_a,regional,1,120687.85,branch_walkin,BR174,19/02/2024,,0,5,65050.07
LN-022442,female,50,3881.37,variable,commercial_partner,retail,outer_metro,265817.85,,yes,yes,3.0,801.89,0,none_held,47,,cat_b,inner_metro,1,340296.63,outbound_call,BR052,16/12/2024,335.81,0,3,212654.28
LN-022443,female,19,9484.31,variable,commercial_partner,finance,inner_metro,299693.29,1820.74,no,no,2.0,830.04,0,none_held,800,9484.31,cat_c,regional,1,351715.21,online,BR055,02/04/2023,842.08,0,0,0.0
LN-022446,female,58,4092.53,variable,salaried,finance,outer_metro,163042.79,,no,no,1.0,,0,current,114,4092.53,cat_c,inner_metro,1,244359.1,online,BR090,21/03/2024,349.65,1,1,114129.96
LN-022447,female,24,,variable,commercial_partner,management,outer_metro,338048.97,,yes,yes,2.0,855.17,0,dormant,706,6217.95,cat_b,inner_metro,1,551610.47,branch_walkin,BR179,02/09/2024,,0,1,236634.28
LN-022448,male,24,,variable,salaried,management,outer_metro,156611.63,606.07,no,yes,2.0,861.21,0,dormant,870,4311.11,cat_d,outer_metro,1,292334.48,broker,BR019,24/11/2024,,0,0,117458.72
LN-022449,female,35,2243.59,variable,salaried,finance,outer_metro,58716.25,247.54,no,yes,1.0,,0,none_held,781,,cat_a,outer_metro,1,65730.4,online,BR172,31/08/2024,188.26,1,5,41101.37
LN-022451,male,44,1562.46,variable,commercial_partner,retail,outer_metro,28981.64,219.25,yes,no,2.0,603.29,0,dormant,486,1562.46,cat_d,regional,1,47735.86,online,BR155,04/02/2023,128.53,1,5,0.0
LN-022453,female,24,3651.89,variable,commercial_partner,,outer_metro,16446.55,181.15,no,yes,2.0,773.36,0,dormant,279,3651.89,cat_d,outer_metro,1,21661.42,online,BR099,11/06/2024,,0,8,13157.24
LN-022454,male,61,4918.4,steady,retiree,,outer_metro,70579.92,361.2,no,yes,1.0,819.57,0,none_held,663,4918.4,cat_a,inner_metro,0,82352.34,referral,BR181,06/04/2024,445.87,1,3,56463.93
LN-022455,male,25,5173.51,variable,commercial_partner,retail,inner_metro,79333.57,568.97,yes,yes,2.0,766.86,0,dormant,217,5173.51,cat_b,regional,1,128879.88,online,BR163,05/01/2024,425.67,0,2,55533.49
LN-022459,female,64,3504.38,steady,retiree,,outer_metro,154449.8,669.83,no,no,2.0,721.08,1,dormant,779,3504.38,cat_c,inner_metro,1,170273.73,branch_walkin,BR167,21/08/2024,293.08,0,8,108114.86
LN-022460,female,60,3480.37,variable,commercial_partner,management,outer_metro,37554.05,167.63,no,yes,2.0,707.89,1,unknown,98,3480.37,cat_c,inner_metro,1,56025.66,online,BR167,27/05/2024,281.05,1,5,26287.83
LN-022461,female,24,,variable,salaried,labouring,outer_metro,103059.95,514.14,no,yes,3.0,,0,unknown,203,,cat_a,outer_metro,1,148496.56,referral,BR074,24/09/2023,,1,8,66988.97
LN-022462,female,38,3278.48,variable,commercial_partner,labouring,inner_metro,31489.27,,yes,no,,,0,current,749,,cat_d,regional,1,40026.18,branch_walkin,BR061,23/01/2023,267.53,1,1,20468.03
LN-022465,female,50,3186.74,variable,salaried,,outer_metro,86763.51,435.61,no,yes,2.0,697.0,0,dormant,314,3186.74,cat_b,inner_metro,1,151052.49,branch_walkin,BR179,09/05/2024,274.36,1,0,60734.46
LN-022466,female,62,4823.79,variable,commercial_partner,retail,outer_metro,180467.9,943.56,yes,yes,2.0,703.51,0,dormant,235,4823.79,cat_c,regional,1,321816.36,outbound_call,BR192,20/09/2024,412.75,0,7,0.0
LN-022467,male,47,6170.27,variable,salaried,healthcare,outer_metro,51091.02,292.47,no,yes,2.0,804.52,0,dormant,406,,cat_b,regional,1,89356.96,branch_walkin,BR140,26/07/2023,517.77,0,3,40872.82
LN-022468,male,64,,steady,retiree,,outer_metro,62255.41,304.17,no,yes,,818.81,0,current,611,2639.93,cat_a,outer_metro,0,80197.36,branch_walkin,BR025,06/08/2023,213.07,0,4,49804.32
LN-022469,male,26,3616.65,variable,commercial_partner,management,inner_metro,259516.11,842.53,yes,yes,3.0,753.19,1,current,652,3616.65,cat_c,regional,0,313543.38,broker,BR011,27/10/2023,288.88,1,4,0.0
LN-022470,female,63,3205.42,variable,salaried,transport,outer_metro,143976.8,755.94,yes,no,2.0,626.54,0,current,460,3205.42,cat_d,regional,1,158394.79,referral,BR057,27/04/2024,270.53,1,2,0.0
LN-022471,female,56,4184.66,variable,salaried,administration,outer_metro,155000.2,983.57,no,yes,5.0,837.85,0,current,860,4184.66,cat_c,regional,1,292464.8,referral,BR047,24/10/2023,367.79,0,4,108500.14
LN-022474,male,32,2021.11,variable,salaried,healthcare,regional,127300.69,698.15,no,no,2.0,640.18,0,dormant,390,,cat_a,regional,1,219122.55,broker,BR016,19/09/2024,164.01,1,1,0.0
LN-022475,female,29,3052.97,variable,commercial_partner,retail,outer_metro,94836.83,672.3,yes,yes,1.0,595.78,1,current,66,3052.97,cat_c,regional,1,156504.72,online,BR198,28/08/2024,269.61,1,2,0.0
LN-022476,female,32,6131.71,variable,salaried,labouring,outer_metro,47335.98,288.36,yes,yes,2.0,635.99,0,none_held,246,6131.71,cat_c,outer_metro,0,53374.0,online,BR025,14/10/2023,503.13,1,1,0.0
LN-022477,female,29,7354.27,variable,commercial_partner,finance,inner_metro,221083.75,914.78,yes,yes,2.0,868.85,0,current,763,7354.27,cat_a,regional,1,247622.82,online,BR091,26/06/2024,606.18,0,0,165812.82
LN-022478,male,34,,variable,salaried,security,outer_metro,25920.0,,yes,yes,3.0,826.65,0,none_held,180,4339.5,cat_b,regional,1,43420.97,online,BR179,21/11/2023,,1,3,18144.01
LN-022479,male,57,6919.56,variable,public_sector,administration,outer_metro,108343.71,636.21,no,yes,1.0,625.96,1,current,590,6919.56,cat_c,inner_metro,1,142147.91,branch_walkin,BR041,13/09/2024,581.83,1,3,0.0
LN-022485,male,48,4343.18,variable,salaried,administration,outer_metro,284806.58,857.99,no,no,4.0,717.71,0,dormant,740,4343.18,cat_b,outer_metro,1,418600.58,online,BR074,03/03/2024,358.73,1,8,185124.28
LN-022486,male,60,1951.81,variable,salaried,labouring,outer_metro,217886.17,757.76,no,yes,3.0,683.88,1,dormant,452,1951.81,cat_a,outer_metro,1,309952.71,referral,BR188,29/10/2024,162.41,0,2,141626.01
LN-022488,male,65,4323.96,steady,retiree,,outer_metro,349068.65,962.04,no,yes,2.0,837.26,0,none_held,893,,cat_c,outer_metro,0,400168.57,branch_walkin,BR174,26/03/2024,359.62,0,0,279254.91
LN-022489,female,18,2255.37,variable,salaried,labouring,outer_metro,32001.52,324.69,no,yes,2.0,751.85,0,none_held,451,2255.37,cat_b,inner_metro,1,44357.78,referral,BR076,10/12/2023,182.09,0,6,25601.21
LN-022490,female,56,4111.58,variable,salaried,,outer_metro,113151.97,663.42,no,no,2.0,768.75,0,unknown,319,4111.58,cat_a,outer_metro,1,179218.25,branch_walkin,BR194,11/03/2024,330.77,0,3,84863.97
LN-022492,male,46,3337.8,variable,salaried,retail,outer_metro,298734.97,1510.66,no,no,2.0,862.75,0,current,707,3337.8,cat_c,outer_metro,1,,referral,BR100,19/08/2024,287.79,1,1,209114.48
LN-022493,female,60,,steady,retiree,,inner_metro,60132.28,258.46,no,no,1.0,833.89,0,none_held,319,,cat_a,outer_metro,1,80166.08,referral,BR010,25/01/2023,,0,3,0.0
LN-022494,female,21,,variable,commercial_partner,transport,inner_metro,249822.91,,yes,yes,1.0,697.53,1,current,561,,cat_c,regional,1,338183.74,broker,BR175,09/01/2024,,1,0,174876.04
LN-022498,male,20,3282.7,variable,commercial_partner,,outer_metro,123105.11,557.97,yes,no,2.0,640.85,0,current,110,3282.7,cat_b,outer_metro,0,159009.01,broker,BR012,11/03/2024,289.06,1,1,0.0
LN-022499,male,39,9678.53,variable,commercial_partner,,regional,31853.62,146.43,no,yes,2.0,810.37,1,unknown,136,9678.53,cat_a,inner_metro,1,,referral,BR096,20/02/2024,797.44,1,11,25482.9
LN-022500,female,51,,variable,commercial_partner,retail,outer_metro,173868.09,537.34,no,no,1.0,,0,current,626,,cat_b,regional,1,213752.83,online,BR177,20/10/2023,,1,2,121707.66
LN-022501,female,28,3643.93,variable,salaried,management,regional,215531.72,580.72,no,yes,4.0,785.09,1,current,739,3643.93,cat_d,outer_metro,1,237242.15,online,BR005,03/04/2023,299.9,0,2,150872.2
LN-022502,male,31,3414.32,variable,salaried,retail,outer_metro,49809.73,289.65,yes,yes,1.0,742.43,0,current,59,3414.32,cat_c,regional,1,,referral,BR025,29/05/2023,285.07,1,4,34866.82
LN-022503,male,18,3072.58,variable,public_sector,,regional,63052.16,730.64,no,yes,3.0,807.13,1,current,719,3072.58,cat_d,regional,1,103899.74,broker,BR054,21/09/2023,261.19,0,3,50441.73
LN-022504,female,25,,variable,salaried,labouring,outer_metro,154636.4,471.42,no,no,1.0,,1,current,640,3319.34,cat_a,regional,1,292267.3,branch_walkin,BR019,11/09/2023,,1,2,0.0
LN-022505,female,30,3876.04,variable,commercial_partner,retail,outer_metro,352641.34,910.94,no,no,,748.82,0,dormant,358,,cat_c,inner_metro,1,633310.49,branch_walkin,BR052,12/04/2024,333.74,1,6,246848.94
LN-022508,male,65,4882.93,steady,retiree,,outer_metro,120549.37,1030.64,no,yes,3.0,651.31,1,none_held,257,4882.93,cat_d,inner_metro,1,162067.19,online,BR003,28/08/2024,420.45,1,0,84384.56
LN-022510,female,63,5875.01,,commercial_partner,,outer_metro,161861.25,883.87,yes,yes,3.0,776.15,0,current,103,5875.01,cat_d,outer_metro,1,192807.54,online,BR041,11/01/2024,507.59,1,12,129489.0
LN-022511,male,18,,variable,salaried,labouring,outer_metro,75407.28,566.65,no,yes,1.0,,0,current,692,,cat_c,regional,1,115475.95,online,BR164,01/03/2023,,0,3,0.0
LN-022512,female,63,,variable,salaried,healthcare,regional,119800.86,535.66,no,no,1.0,775.27,0,none_held,312,,cat_b,regional,1,180507.09,broker,BR199,10/06/2024,,0,5,95840.68
LN-022513,male,18,4298.01,variable,salaried,,regional,177819.36,754.6,yes,no,2.0,725.36,0,none_held,999,4298.01,cat_d,regional,1,243824.97,branch_walkin,BR087,25/11/2023,,1,2,124473.56
LN-022514,female,30,1614.65,variable,salaried,labouring,outer_metro,41841.1,206.57,no,no,2.0,794.11,0,dormant,54,1614.65,cat_d,inner_metro,1,70540.22,online,BR160,06/06/2023,136.49,0,0,31380.84
LN-022516,female,32,,variable,salaried,transport,outer_metro,46304.7,470.49,no,yes,3.0,659.53,0,current,913,,cat_d,regional,1,72667.81,outbound_call,BR183,29/03/2024,,1,1,30098.06
LN-022518,male,20,,variable,public_sector,administration,outer_metro,20601.86,242.64,yes,no,3.0,674.06,0,none_held,970,,cat_a,inner_metro,1,24282.98,online,BR021,07/07/2023,,0,5,13391.21
LN-022521,male,45,,variable,public_sector,labouring,outer_metro,122962.34,767.75,no,yes,2.0,635.11,0,dormant,897,5117.99,cat_a,outer_metro,1,197041.58,broker,BR018,23/05/2024,,0,1,0.0
LN-022524,male,53,2271.65,variable,salaried,administration,outer_metro,112542.66,509.81,yes,yes,2.0,740.45,0,none_held,353,2271.65,cat_d,inner_metro,1,149757.85,broker,BR140,26/03/2023,180.65,0,4,73152.73
LN-022525,female,63,4163.5,steady,retiree,,outer_metro,70079.2,682.99,no,yes,1.0,853.34,0,dormant,860,4163.5,cat_c,regional,1,130105.34,broker,BR093,17/05/2023,354.03,0,3,52559.4
LN-022526,male,33,,variable,commercial_partner,retail,outer_metro,356835.56,1167.66,no,yes,3.0,756.27,0,current,434,,cat_c,regional,1,503753.75,online,BR198,15/01/2024,,1,2,249784.89
LN-022528,female,18,2468.9,variable,salaried,labouring,outer_metro,41328.27,216.92,yes,yes,3.0,784.21,0,dormant,110,2468.9,cat_b,outer_metro,1,56909.15,online,BR019,30/03/2023,197.91,1,0,33062.62
LN-022529,male,43,1876.43,variable,commercial_partner,retail,outer_metro,60797.43,301.03,no,yes,4.0,769.06,0,none_held,598,1876.43,cat_b,outer_metro,1,82011.0,referral,BR005,22/11/2023,151.03,0,3,48637.95
LN-022530,male,44,,variable,salaried,retail,outer_metro,189807.06,585.17,yes,no,3.0,,0,none_held,917,,cat_d,inner_metro,1,228663.55,online,BR174,09/12/2024,,1,2,132864.95
LN-022532,male,60,,steady,retiree,,inner_metro,90284.45,402.52,no,yes,2.0,833.82,1,dormant,534,,cat_b,regional,1,149706.15,online,BR183,17/07/2024,,1,2,63199.11
LN-022534,female,56,5961.61,variable,commercial_partner,retail,regional,310464.67,720.46,no,no,2.0,,1,current,783,5961.61,cat_b,outer_metro,1,572979.82,online,BR053,13/04/2024,516.63,0,8,0.0
